Engine,url,Make,Model,id,ModalInfo,Dealership,Location,first_seen,Price,last_seen
"1,8",https://www.nettiauto.com/volkswagen/golf/8854594,Volkswagen,Golf,8854594,"1.8TFSi Highline Automaatti+200Hv, 4ov HB,1-Omisteinen suomiauto",True,Salo,17.07.2017,13900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8927427,Volkswagen,Golf,8927427,"Trendline 1,2 TSI 63 kW (85 hv) BlueMotion Technol",True,Pori,17.07.2017,13800,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8897809,Volkswagen,Golf,8897809,2.0 Tdi,False,Pori,17.07.2017,14800,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8842626,Volkswagen,Golf,8842626,"Comfort 1,2 TSI 77 BlueMot Tech 5ov",True,Tampere,17.07.2017,12500,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8909076,Volkswagen,Golf,8909076,"Comfortline 1,4 90 kW TSI, DSG-autom. 4-ov",False,Tampere,17.07.2017,9100,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8796372,Volkswagen,Golf,8796372,"Trendline 1,0 TSI 63 kW (85 hv)",True,Pori,17.07.2017,20797,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8883838,Volkswagen,Golf,8883838,"Highline 2,0 TDI 81kW",False,Kärkölä,17.07.2017,7000,17.07.2017
"1,5",https://www.nettiauto.com/volkswagen/golf/8925032,Volkswagen,Golf,8925032,"Highline 1,5 TSI EVO 110 kW (150 hv) DSG-automaatt",True,Vaasa,17.07.2017,35013,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8842628,Volkswagen,Golf,8842628,"Luxline 1,2 TSI 63 5ov",True,Tampere,17.07.2017,19900,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8946742,Volkswagen,Golf,8946742,"Comfortline 1,4 TSI 90kw 3-ov",False,Siuntio,17.07.2017,11199,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8841189,Volkswagen,Golf,8841189,"Comfort Plus 1,2 TSI 77 BlueM 5ov - Maksuton toimitus sinua lähimpään liikkeeseemme! - Hyvitämme vähintään 1000??",True,Mikkeli,17.07.2017,13888,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8697460,Volkswagen,Golf,8697460,"Comfortline 2,0 TDI BlueM 5ov",True,Jyväskylä,17.07.2017,17800,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8639030,Volkswagen,Golf,8639030,"Comfortline 1,6 TDI BlueMotion 5ov Aut. Webasto",True,Tampere,17.07.2017,17900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8393857,Volkswagen,Golf,8393857,"Trendline 1,2 TSI 63 kW (85 hv) BlueMotion Technology 4-ovinen",False,Sipoo,17.07.2017,13333,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8813967,Volkswagen,Golf,8813967,"Comfortline 1,0 TSI 81 DSG",True,Imatra,17.07.2017,29500,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8871389,Volkswagen,Golf,8871389,"Comfortline 1,6 TDI 77 kW (105 hv) BlueMotion Tech",True,Vaasa,17.07.2017,14900,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8731057,Volkswagen,Golf,8731057,"Comfortline 1,4 TSI 90kw 5-ov DSG",False,Helsinki,17.07.2017,12700,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8889045,Volkswagen,Golf,8889045,"Highline 2,0 TDI BlueM 4Motion 5ov",True,Keminmaa,17.07.2017,23800,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8407958,Volkswagen,Golf,8407958,"Comfortline 2,0 TDI 103 kW (140 hv) 4MOTION",True,Hämeenlinna,17.07.2017,13990,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8964450,Volkswagen,Golf,8964450,"Comfortline 1,4 TSI 90 kW 4-ovinen",True,Lappeenranta,17.07.2017,11990,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8915050,Volkswagen,Golf,8915050,"Comfortline 1,4 TSI 90kw 5-ov",True,Mynämäki,17.07.2017,6990,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8441752,Volkswagen,Golf,8441752,"Trendline 1,2 TSI 63 kW (85 hv) BlueMotion Technol *6 KK KOROTONTA JA KULUTONTA MAKSUAIKAA*",True,Kotka,17.07.2017,14890,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8752388,Volkswagen,Golf,8752388,"Comfortline 1,0 TSI 81 kW",True,Tampere,17.07.2017,24900,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8749829,Volkswagen,Golf,8749829,"2,0 TDI 140hp // Cruise, Sporttipenkit, Ilmastointi, 17"" // Vaihto-Rahoitus",True,Jyväskylä,17.07.2017,7990,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8763217,Volkswagen,Golf,8763217,"Comfortline 1,6 TDI 77 BlueMoT 5-ov DSG",False,Varkaus,17.07.2017,13500,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8923348,Volkswagen,Golf,8923348,"Comfortline 1,6TDI 77kW BlueMoTion 5D HB A",True,Rovaniemi,17.07.2017,9900,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8784778,Volkswagen,Golf,8784778,"Comfort Plus 1,4 TSI 90 kW (122 hv) 4-ovinen",False,Jyväskylä,17.07.2017,11800,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8890500,Volkswagen,Golf,8890500,"BlueMotion 1,6 TDI 77 kW (105 hv) 4-ovinen",True,Ikaalinen,17.07.2017,15990,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8882630,Volkswagen,Golf,8882630,"Comfortline 1,4 TSI 90 BM 5ov DSG (MY15 polttoainelämmitin + kauko-ohj. bi-xenon",True,Salo,17.07.2017,21400,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8535637,Volkswagen,Golf,8535637,"Comfort Plus 1,2 TSI 77 BlueM 5ov DSG",False,Helsinki,17.07.2017,13000,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8961189,Volkswagen,Golf,8961189,GTE Plug-In Hybrid 150 kW (204 hv) DSG-automaatti 4-ovinen,True,Jyväskylä,17.07.2017,39750,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/7486208,Volkswagen,Golf,7486208,"Comfortline 1,4 TSI 90 kW, DSG-autom. 4-ovinen",False,Mikkeli,17.07.2017,19500,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8736891,Volkswagen,Golf,8736891,"Comfort Plus 1,6 TDI 77 kW (105 hv) BlueMotion Technology 4-ovinen",True,Pieksämäki,17.07.2017,12900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8833677,Volkswagen,Golf,8833677,"Trendline 1,2 TSI 63 5ov",True,Helsinki,17.07.2017,15450,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8909787,Volkswagen,Golf,8909787,"Comfortline 1,4 TSI 92 DSG (MY17)",True,Varkaus,17.07.2017,30272,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8949507,Volkswagen,Golf,8949507,"Highline 1,6 TDI 77 kW BMT 4-ovinen **ADAPTIIVI-VAKKARI, PERUUTUSKAMERA**",True,Oulu,17.07.2017,20400,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8857523,Volkswagen,Golf,8857523,"Trendline 1,0 TSI 63 kW (85 hv)",True,Kouvola,17.07.2017,21304,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8935760,Volkswagen,Golf,8935760,"Trendline 1,2 TSI 63 BlueM 5ov",True,Lahti,17.07.2017,14900,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8957630,Volkswagen,Golf,8957630,"Highline 2,0 TDI 110 kW (150 hv) BlueMotion Technology DSG-automaatti 4-ovinen",True,Espoo,17.07.2017,20900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8922805,Volkswagen,Golf,8922805,"Trendline 1,2 TSI 63 5ov",True,Lahti,17.07.2017,14850,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8749182,Volkswagen,Golf,8749182,1.4 TSI BLUEMOTION HIGHLINE AUTOMATIC + NAHAT + ILMASTOINTI. Myös vaihto ja rahoitus. Nyt jopa ilman käsirahaa.,True,Espoo,17.07.2017,21799,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8647847,Volkswagen,Golf,8647847,"Comfortline 1,2 TSI 81kw 5ov DSG Automaatti - Korko 0,99% + 3kk lyhennysvapaata",True,Lohja,17.07.2017,23990,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8877005,Volkswagen,Golf,8877005,"Highline 1,4 TSI 90 kW (122 hv) BlueMotion Technol",True,Rauma,17.07.2017,22590,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8734873,Volkswagen,Golf,8734873,"Comfortline 1,4 TSI 90kw 5-ov",True,Mikkeli,17.07.2017,12900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8886051,Volkswagen,Golf,8886051,"Trendline 1,2 TSI 77kw BlueMoT 5-ov",True,Porvoo,17.07.2017,10880,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8688491,Volkswagen,Golf,8688491,"Trendline 1,2 TSI 77 kW (105 hv) BMT ***RAHOITUSTARJOUS 0,95%*** ***RAHOITUSTARJOUS 0,95%***",True,Kokkola,17.07.2017,9900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8836002,Volkswagen,Golf,8836002,"Comfortline 1,2 TSI 77 BlueMoT 5-ov",False,Seinäjoki,17.07.2017,11200,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8354081,Volkswagen,Golf,8354081,"Trendline 1,2 TSI 63 kW (85 hv) BlueMotion Technology 5-ov.",True,Tampere,17.07.2017,14890,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8861265,Volkswagen,Golf,8861265,"Trendline 1,2 TSI 63kw 5-ov # Juuri katsastettu # Moottorinlämmitin + sisähaara #",True,Järvenpää,17.07.2017,10300,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8551315,Volkswagen,Golf,8551315,Luxline 1.2 TSI 63kW,True,Helsinki,17.07.2017,20900,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8808529,Volkswagen,Golf,8808529,"Comfortline 1,4 TSI 90 kW 4-ovinen",True,Salo,17.07.2017,14990,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8867555,Volkswagen,Golf,8867555,"R 2,0 199 kW (270 hv) 4MOTION DSG-automaatti 4-ovinen",False,Helsinki,17.07.2017,33900,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8957826,Volkswagen,Golf,8957826,"Comfortline 2,0TDI 103kW 4Motion 5D HB",True,Rovaniemi,17.07.2017,11890,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8833608,Volkswagen,Golf,8833608,"Trendline 1,2 TSI 77 BlueM 5ov (MY14)",True,Tampere,17.07.2017,13950,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8906695,Volkswagen,Golf,8906695,"HIENO AUTO HETI AJOON Highline 1,4 TSI 110 DSG (MY17)",True,Kuopio,17.07.2017,39500,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8878670,Volkswagen,Golf,8878670,"Highline 1,6 TDI BlueM 5ov DSG",True,Tampere,17.07.2017,18900,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8921823,Volkswagen,Golf,8921823,"Comfortline 1,4 TSI BlueM 5ov DSG (MY14) + Kaukosäätöinen lisälämmitin Invaliidi valmius (kiskot ja osat)",False,Kitee,17.07.2017,20390,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8702507,Volkswagen,Golf,8702507,"Highline 1,4 TSI 92 DSG (MY17)",True,Varkaus,17.07.2017,34080,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8822343,Volkswagen,Golf,8822343,"Trendline 1,6 TDI 66 5ov",True,Kuopio,17.07.2017,23700,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8778676,Volkswagen,Golf,8778676,"Trendline 1,2 TSI 63 BlueM 5ov (MY15) aj vain 56 tkm",True,Oulu,17.07.2017,16660,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8942685,Volkswagen,Golf,8942685,"Comfortline 1,6 TDI 77 kW (105 hv) BlueMotion Technology DSG-aut. *WEBASTO, XENONIT, SUOMI-AUTO*",True,Hämeenlinna,17.07.2017,11400,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8905893,Volkswagen,Golf,8905893,Comfortline 1.4 TSI 118kw 3-ov. Myös vaihto halvempaan mahdollinen,False,Tornio,17.07.2017,12199,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8936117,Volkswagen,Golf,8936117,"GTI 2,0 155 kW (210 hv) 4-ovinen",True,Espoo,17.07.2017,19900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8620407,Volkswagen,Golf,8620407,"Trendline 1,2 TSI 63 5ov TARJOUSAUTO KORKO 1% KÄSIRAHA ALK. O EUR. TOIMITUS KOTIIN VELOITUKSETTA",True,Keminmaa,17.07.2017,17800,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8716119,Volkswagen,Golf,8716119,"Trendline 1,2 TSI 63 kW (85 hv) BlueMotion Technology 4-ovinen **** Auto-Bil Outlet-tarjous! Rahoituskorko tähän autoon",True,Turku,17.07.2017,13400,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8939417,Volkswagen,Golf,8939417,"Comfort Plus 1,2 TSI 77 BlueM 5ov DSG ** 0% KÄSIRAHA **",True,Iisalmi,17.07.2017,15500,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8868435,Volkswagen,Golf,8868435,"Trendline 1,2 TSI BlueM 5ov (MY14) Webasto kaukosäädöllä",False,Vantaa,17.07.2017,13800,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8844922,Volkswagen,Golf,8844922,"Comfortline 1,4 TSI 90 kW, DSG-autom. 4-ovinen",True,Hämeenlinna,17.07.2017,11900,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8909300,Volkswagen,Golf,8909300,"Comfortline 1,0 TSI 81 DSG ""Esittelyauto hienoilla varusteilla""",True,Rovaniemi,17.07.2017,29800,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8885187,Volkswagen,Golf,8885187,"GTI 2,0 155 kW (210 hv) DSG-autom. 4-ovinen",False,Viitasaari,17.07.2017,21000,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8888991,Volkswagen,Golf,8888991,"Trendline 1,2 TSI 85 hv BlueMotion Technology 4-ovinen 6 KK KOROTONTA JA KULUTONTA MAKSUAIKAA",True,Hämeenlinna,17.07.2017,16490,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8936494,Volkswagen,Golf,8936494,"Comfortline 1,6 TDI 77 BlueMoT 5-ov DSG",True,Lieksa,17.07.2017,8900,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8352459,Volkswagen,Golf,8352459,"Comfortline 1,6 TDI 77 kW (105 hv) BlueMotion Tech",True,Ylivieska,17.07.2017,14800,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8938600,Volkswagen,Golf,8938600,"Trendline 1,2 TSI 63 kW (85 hv) BlueMotion Technol",True,Seinäjoki,17.07.2017,15900,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8872781,Volkswagen,Golf,8872781,"Highline 1,6 TDI 105 hv BlueMotion Automaatti 4-ovinen 6 KK KOROTONTA JA KULUTONTA MAKSUAIKAA",True,Hämeenlinna,17.07.2017,17990,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8875644,Volkswagen,Golf,8875644,"Comfort Plus 1,2 TSI 77 kW (105 hv) BlueMotion Technology 4-ovinen",True,Vantaa,17.07.2017,11900,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8672513,Volkswagen,Golf,8672513,"Comfortline 1,6 TDI 77 kW (105 hv) BlueMotion Technology 4MOTION 4-ovinen **** LänsiAuto Outlet-tarjous! Rahoituskorko t",True,Lappeenranta,17.07.2017,24800,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8888142,Volkswagen,Golf,8888142,"Trendline 1,2 TSI 63 BlueM 5ov (MY15)",True,Helsinki,17.07.2017,14390,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8905099,Volkswagen,Golf,8905099,"Comfortline 1,0 TSI 81 kW (110 hv)",True,Seinäjoki,17.07.2017,24460,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8804056,Volkswagen,Golf,8804056,"Comfortline 1,6 TDI 77 kW (105 hv) BlueMotion Technology DSG-automaatti 4-ov",True,Pori,17.07.2017,15990,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8655349,Volkswagen,Golf,8655349,"Highline 1,4 TSI 92 (MY17)",True,Kerava,17.07.2017,32855,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8796987,Volkswagen,Golf,8796987,"GTI Performance 2,0 TSI 5ov DSG (MY15) *UUDENVEROINEN, PERFORMANCE 229HV*",True,Jyväskylä,17.07.2017,36990,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8956580,Volkswagen,Golf,8956580,"Trendline 1,2 TSI 63 BlueM 5ov (MY15) - VÄHÄN AJETTU GOLF ENSIMMÄISELTÄ OMISTAJALTA - Maksuton toimitus sinua lähim",True,Pori,17.07.2017,15900,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8905097,Volkswagen,Golf,8905097,"Comfortline 1,0 TSI 81 kW (110 hv) DSG-automaatti",True,Seinäjoki,17.07.2017,26583,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8700411,Volkswagen,Golf,8700411,Highline 1.4 TSI 92kw (MY17),True,Lahti,17.07.2017,32855,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8758400,Volkswagen,Golf,8758400,"Highline 1,4 TSI 92 kW (125 hv) DSG-automaatti",True,Vaasa,17.07.2017,33695,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8897029,Volkswagen,Golf,8897029,1.6 TDI 77kW Comfortline BlueMotion DSG,True,Helsinki,17.07.2017,19900,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8932032,Volkswagen,Golf,8932032,"Comfortline 1,4 TSI 118 kW, DSG-autom. 4-ovinen",False,Espoo,17.07.2017,9400,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8850680,Volkswagen,Golf,8850680,Comfortline 1.4 TSI 90kw 5-ov DSG,False,Pieksämäki,17.07.2017,10000,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8820256,Volkswagen,Golf,8820256,"Trendline 1,0 TSI 63kw",True,Lahti,17.07.2017,20750,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8758365,Volkswagen,Golf,8758365,"Comfortline 1,0 TSI 81 kW (110 hv) DSG-automaatti",True,Pori,17.07.2017,29900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8464347,Volkswagen,Golf,8464347,"Trendline 1,2 TSI 63 kW (85 hv) 2-ovinen",True,Kokkola,17.07.2017,10900,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8882609,Volkswagen,Golf,8882609,"Comfortline 1,4 TSI 92 5ov",True,Viitasaari,17.07.2017,19990,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8882608,Volkswagen,Golf,8882608,"Comfortline 1,4 TSI 92 5ov",True,Viitasaari,17.07.2017,19990,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8958715,Volkswagen,Golf,8958715,"BlueMotion 1,6 TDI 77kw 5-ov SUOMIAUTO!",True,Järvenpää,17.07.2017,10990,17.07.2017
,https://www.nettiauto.com/volkswagen/golf/8964412,Volkswagen,Golf,8964412,e-Golf 85 kW (115 hv) automaatti 4-ovinen,True,Helsinki,17.07.2017,29900,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8702466,Volkswagen,Golf,8702466,Comfortline 1.4 TSI 92kw (125hv) DSG,True,Lahti,17.07.2017,30399,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8885978,Volkswagen,Golf,8885978,"Allstar 1,6 TDI 81 5ov",True,Hyvinkää,17.07.2017,20990,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8857525,Volkswagen,Golf,8857525,"Comfortline 1,0 TSI 81 kW (110 hv) DSG-automaatti",True,Kouvola,17.07.2017,27569,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/7267446,Volkswagen,Golf,7267446,"Highline 2,0 TDI 110 kW (150 hv) BlueMotion Technology DSG-automaatti 4-ovinen ACC, NAVI, Xenon, Webasto, DynAudio, Ergo-penkit",False,Helsinki,17.07.2017,24500,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8750550,Volkswagen,Golf,8750550,"GTI 2,0 TSI 169 kW (230 hv) DSG-automaatti",True,Seinäjoki,17.07.2017,42031,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8936541,Volkswagen,Golf,8936541,"GTI 2,0 TSI 169 DSG (MY18)",True,Joensuu,17.07.2017,38900,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/7724991,Volkswagen,Golf,7724991,Comfortline 1.4 TSI 118kw 3-ov DSG,True,Pori,17.07.2017,13500,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8816570,Volkswagen,Golf,8816570,"GTI 2,0 TSI 169 DSG Esittelyauto",True,Kerava,17.07.2017,39600,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8906662,Volkswagen,Golf,8906662,"ILMAINEN KOTIIN KULJETUS Comfortline 1,0 TSI 81",True,Kuopio,17.07.2017,25900,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8799769,Volkswagen,Golf,8799769,"Comfortline 1,6 TDI BlueM 5ov DSG",True,Järvenpää,17.07.2017,17850,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8796930,Volkswagen,Golf,8796930,"Trendline 1,2 TSI 77 BlueMoT 5-ov",True,Helsinki,17.07.2017,11490,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8931103,Volkswagen,Golf,8931103,1.6TDI,False,Tampere,17.07.2017,7500,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8891406,Volkswagen,Golf,8891406,"Comfortline 1,6 TDI 4Motion 5ov Merkkihuollettu, webasto kaukosäädöllä! Ergo penkit!",True,Lohja,17.07.2017,18900,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8911547,Volkswagen,Golf,8911547,"Comfortline 1,4 TSI 92 kW (125 hv) 6 KK KOROTONTA JA KULUTONTA MAKSUAIKAA",True,Lahti,17.07.2017,20880,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8799608,Volkswagen,Golf,8799608,"Comfortline 1,6 TDI BlueM 5ov",True,Lahti,17.07.2017,17900,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8857172,Volkswagen,Golf,8857172,"Highline 2,0 TDI 103 kW (140 hv) BlueMotion Techno",True,Vantaa,17.07.2017,16900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8789542,Volkswagen,Golf,8789542,"Comfort Plus 1,2 TSI 77 BlueM 5ov - Maksuton toimitus sinua lähimpään liikkeeseemme! - Hyvitämme vähintään 1000??",True,Turku,17.07.2017,14500,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8915751,Volkswagen,Golf,8915751,"Comfortline 1,6 TDI 77 kW (105 hv) BlueMotion Technology 4-ovinen",True,Pori,17.07.2017,15999,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8943870,Volkswagen,Golf,8943870,"Highline 2,0 TDI 103 kW (140 hv) 4MOTION 4-ovinen",True,Kotka,17.07.2017,10900,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8835729,Volkswagen,Golf,8835729,"Highline 2,0 TDI BlueM 4Motion 5ov (MY15",False,Pyhtää,17.07.2017,28000,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8875477,Volkswagen,Golf,8875477,"Comfortline 1,6 TDI 77kW BlueM Technology 4-ov Bi-xenon, Navigointi, Nahkasisustus ym!",True,Tuusula,17.07.2017,17500,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8955218,Volkswagen,Golf,8955218,"Comfortline 1,4 TSI 92 DSG (MY17)",True,Lohja,17.07.2017,27691,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8804446,Volkswagen,Golf,8804446,"GTI 2,0 155 5ov DSG",True,Espoo,17.07.2017,22890,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8856777,Volkswagen,Golf,8856777,"Trendline 1,6 TDI 66 kW (90 hv) BlueMotion Technology 4-ovinen",True,Pieksämäki,17.07.2017,12800,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8413753,Volkswagen,Golf,8413753,1.6 TDi 105hv Comfortline Plus *1.om. *AC *Webasto kaukosäädöllä,True,Tuusula,17.07.2017,17900,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8926405,Volkswagen,Golf,8926405,Comfortline 1.4 TSI 90kw 5-ov DSG,True,Mikkeli,17.07.2017,8400,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8729418,Volkswagen,Golf,8729418,"Comfortline 1,2 TSI 77 kW (105 hv) BlueMotion Technology 2-ovinen",False,Oulu,17.07.2017,9000,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8820254,Volkswagen,Golf,8820254,"Comfortline 1,0 TSI 81kw DSG-automaatti",True,Lahti,17.07.2017,25900,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8886899,Volkswagen,Golf,8886899,"Comfortline 1,0 TSI 81 kW (110 hv) DSG-automaatti",False,Riihimäki,17.07.2017,22800,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8871182,Volkswagen,Golf,8871182,"Highline 2,0 TDI 103kw BlueMot 5-ov DSG",False,Rovaniemi,17.07.2017,14900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8728789,Volkswagen,Golf,8728789,"Luxline 1,2 TSI 63 kW (85 hv)",True,Rauma,17.07.2017,19900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8933381,Volkswagen,Golf,8933381,"Comfortline 1,2 TSI BlueM 5ov",True,Vaasa,17.07.2017,19800,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8956227,Volkswagen,Golf,8956227,"Comfortline 1,2 TSI 77 BlueM 5ov aj.vain 85 tkm",True,Raahe,17.07.2017,17480,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8880694,Volkswagen,Golf,8880694,"BlueMotion 1,6 TDI 77 kW (105 hv) 4-ovinen",True,Vantaa,17.07.2017,8990,17.07.2017
